time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.775934,1.43197106549,0.68760688817,-1.66130119328,2.14757310304,1.42161669517,1.68239342911,1.24252443819,0.0,-1.34606814137,-0.0418009764699,1.8864128739,2.11766047768,-1.65516527013,1.40090795454,-0.399985490441,0.0
0.785923,1.43158757029,0.688757373761,-1.66130119328,2.14834009343,1.42161669517,1.68162643872,1.24214094299,0.0,-1.34568464617,-0.0421844716668,1.8864128739,2.11727698248,-1.65554876533,1.40090795454,-0.399601995244,0.0
0.795917,1.4308205799,0.690291354548,-1.66130119328,2.14795659824,1.42161669517,1.68200993392,1.24175744779,0.0,-1.34645163657,-0.0414174812729,1.8864128739,2.11804397287,-1.65593226052,1.40014096414,-0.399985490441,0.0
0.805921,1.43158757029,0.689140868958,-1.66091769808,2.14795659824,1.42123319998,1.68124294352,1.24175744779,0.0,-1.34606814137,-0.0410339860759,1.8867963691,2.11766047768,-1.65593226052,1.40014096414,-0.399985490441,0.0
0.815923,1.43158757029,0.689907859351,-1.66130119328,2.14795659824,1.42200019037,1.68124294352,1.24214094299,0.0,-1.34530115098,-0.0418009764699,1.8867963691,2.11766047768,-1.65554876533,1.40090795454,-0.400368985638,0.0
0.825933,1.43197106549,0.689907859351,-1.66168468848,2.14872358863,1.42200019037,1.68162643872,1.24252443819,0.0,-1.34530115098,-0.0421844716668,1.8871798643,2.11766047768,-1.65516527013,1.40129144973,-0.399985490441,0.0
0.835913,1.43197106549,0.68760688817,-1.66130119328,2.14795659824,1.42161669517,1.68162643872,1.24175744779,0.0,-1.34568464617,-0.0418009764699,1.8871798643,2.11804397287,-1.65478177493,1.40052445934,-0.399985490441,0.0
0.845993,1.4312040751,0.688373878564,-1.66091769808,2.14834009343,1.42200019037,1.68162643872,1.24252443819,0.0,-1.34568464617,-0.0414174812729,1.8871798643,2.11804397287,-1.65593226052,1.40052445934,-0.399985490441,0.0
0.855955,1.43158757029,0.688757373761,-1.66091769808,2.14795659824,1.42161669517,1.68162643872,1.24252443819,0.0,-1.34568464617,-0.0421844716668,1.8864128739,2.11689348728,-1.65593226052,1.39975746895,-0.399985490441,0.0
0.866011,1.4304370847,0.689524364154,-1.66168468848,2.14872358863,1.42084970478,1.68200993392,1.24252443819,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11842746807,-1.65593226052,1.40014096414,-0.399601995244,0.0
0.875932,1.4308205799,0.688757373761,-1.66053420289,2.14795659824,1.42123319998,1.68162643872,1.24175744779,0.0,-1.34530115098,-0.0414174812729,1.8867963691,2.11766047768,-1.65516527013,1.40014096414,-0.400752480835,0.0
0.885940,1.4312040751,0.689140868958,-1.66168468848,2.14795659824,1.42200019037,1.68124294352,1.24175744779,0.0,-1.34606814137,-0.0421844716668,1.88564588351,2.11842746807,-1.65631575572,1.40052445934,-0.399601995244,0.0
0.895957,1.43158757029,0.688757373761,-1.66053420289,2.14834009343,1.42123319998,1.68162643872,1.24214094299,0.0,-1.34568464617,-0.0418009764699,1.8864128739,2.11727698248,-1.65554876533,1.40014096414,-0.399985490441,0.0
0.905956,1.4312040751,0.68760688817,-1.66130119328,2.14757310304,1.42161669517,1.68200993392,1.24290793338,0.0,-1.34530115098,-0.0418009764699,1.8871798643,2.11766047768,-1.65554876533,1.40090795454,-0.399601995244,0.0
0.915989,1.43158757029,0.688373878564,-1.66015070769,2.14795659824,1.42123319998,1.68239342911,1.24290793338,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11766047768,-1.65554876533,1.40129144973,-0.399985490441,0.0
0.925901,1.4304370847,0.688373878564,-1.66130119328,2.14795659824,1.42161669517,1.68124294352,1.24290793338,0.0,-1.34606814137,-0.0421844716668,1.8867963691,2.11842746807,-1.65631575572,1.40052445934,-0.399985490441,0.0
0.935947,1.4308205799,0.688757373761,-1.66206818367,2.14834009343,1.42238368557,1.68085944833,1.24214094299,0.0,-1.34568464617,-0.0418009764699,1.88756335949,2.11804397287,-1.65554876533,1.40052445934,-0.399601995244,0.0
0.945929,1.43158757029,0.688373878564,-1.66168468848,2.14757310304,1.42123319998,1.68162643872,1.24252443819,0.0,-1.34606814137,-0.0418009764699,1.8867963691,2.11804397287,-1.65593226052,1.40014096414,-0.399985490441,0.0
0.955905,1.4304370847,0.687990383367,-1.66091769808,2.14795659824,1.42200019037,1.68200993392,1.24252443819,0.0,-1.34568464617,-0.0414174812729,1.8867963691,2.11842746807,-1.65593226052,1.40052445934,-0.399985490441,0.0
0.965899,1.43005358951,0.688757373761,-1.66130119328,2.14834009343,1.42200019037,1.68200993392,1.2413739526,0.0,-1.34568464617,-0.0418009764699,1.8871798643,2.11804397287,-1.65516527013,1.40014096414,-0.399601995244,0.0
0.975894,1.4304370847,0.689140868958,-1.66168468848,2.14795659824,1.42238368557,1.68124294352,1.24214094299,0.0,-1.34606814137,-0.0421844716668,1.8867963691,2.11766047768,-1.65631575572,1.40090795454,-0.400752480835,0.0
0.985891,1.4308205799,0.689140868958,-1.66130119328,2.14910708383,1.42161669517,1.68124294352,1.24252443819,0.0,-1.34530115098,-0.0414174812729,1.8867963691,2.11766047768,-1.65554876533,1.40014096414,-0.399985490441,0.0
0.995896,1.4304370847,0.689140868958,-1.66130119328,2.14834009343,1.42123319998,1.68124294352,1.24290793338,0.0,-1.34530115098,-0.0421844716668,1.8864128739,2.11766047768,-1.65554876533,1.40014096414,-0.399985490441,0.0
1.005921,1.4308205799,0.690291354548,-1.66206818367,2.14795659824,1.42161669517,1.68124294352,1.2413739526,0.0,-1.34568464617,-0.0414174812729,1.8864128739,2.11804397287,-1.65554876533,1.40090795454,-0.400368985638,0.0
1.015927,1.43197106549,0.688373878564,-1.66091769808,2.14834009343,1.42161669517,1.68200993392,1.24252443819,0.0,-1.34606814137,-0.0421844716668,1.8867963691,2.11804397287,-1.65516527013,1.40090795454,-0.400368985638,0.0
1.025930,1.42967009431,0.689140868958,-1.66091769808,2.14757310304,1.42161669517,1.68162643872,1.24175744779,0.0,-1.34568464617,-0.0418009764699,1.8864128739,2.11766047768,-1.65554876533,1.40052445934,-0.400752480835,0.0
1.035944,1.4312040751,0.689140868958,-1.66091769808,2.14680611265,1.42200019037,1.68162643872,1.24252443819,0.0,-1.34568464617,-0.0418009764699,1.8864128739,2.11766047768,-1.65593226052,1.40052445934,-0.399601995244,0.0
1.045903,1.43158757029,0.688757373761,-1.66053420289,2.14757310304,1.42123319998,1.68124294352,1.24290793338,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11804397287,-1.65554876533,1.40014096414,-0.400368985638,0.0
1.055937,1.4304370847,0.687990383367,-1.66091769808,2.14795659824,1.42200019037,1.68124294352,1.24252443819,0.0,-1.34568464617,-0.0414174812729,1.8867963691,2.11804397287,-1.65554876533,1.40090795454,-0.399601995244,0.0
1.065912,1.4308205799,0.688757373761,-1.66168468848,2.14795659824,1.42161669517,1.68200993392,1.24175744779,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11804397287,-1.65554876533,1.40014096414,-0.399985490441,0.0
1.075974,1.4312040751,0.68760688817,-1.66130119328,2.14834009343,1.42161669517,1.68162643872,1.24290793338,0.0,-1.34606814137,-0.0418009764699,1.88564588351,2.11766047768,-1.65593226052,1.40052445934,-0.399985490441,0.0
1.085901,1.4308205799,0.68760688817,-1.66168468848,2.14834009343,1.42161669517,1.68124294352,1.24214094299,0.0,-1.34606814137,-0.0421844716668,1.8864128739,2.11842746807,-1.65593226052,1.40052445934,-0.400752480835,0.0
1.095899,1.4308205799,0.688373878564,-1.66168468848,2.14795659824,1.42161669517,1.68200993392,1.24252443819,0.0,-1.34606814137,-0.0421844716668,1.8864128739,2.11842746807,-1.65554876533,1.40052445934,-0.399985490441,0.0
1.105947,1.4308205799,0.689140868958,-1.66091769808,2.14795659824,1.42123319998,1.68085944833,1.24252443819,0.0,-1.34568464617,-0.0418009764699,1.8864128739,2.11842746807,-1.65593226052,1.40014096414,-0.399985490441,0.0
1.115935,1.4312040751,0.689524364154,-1.66053420289,2.14872358863,1.42084970478,1.68162643872,1.24290793338,0.0,-1.34530115098,-0.0414174812729,1.8867963691,2.11881096327,-1.65593226052,1.40052445934,-0.399985490441,0.0
1.125899,1.43158757029,0.689524364154,-1.66168468848,2.14795659824,1.42200019037,1.68124294352,1.24175744779,0.0,-1.34606814137,-0.0421844716668,1.8867963691,2.11842746807,-1.65554876533,1.40014096414,-0.400368985638,0.0
1.135915,1.4312040751,0.687990383367,-1.66168468848,2.14795659824,1.42123319998,1.68200993392,1.24214094299,0.0,-1.34606814137,-0.0421844716668,1.8867963691,2.11766047768,-1.65516527013,1.40090795454,-0.399985490441,0.0
1.145945,1.4312040751,0.688757373761,-1.66168468848,2.14795659824,1.42161669517,1.68200993392,1.24214094299,0.0,-1.34645163657,-0.0418009764699,1.8871798643,2.11881096327,-1.65593226052,1.40129144973,-0.400752480835,0.0
1.155932,1.4308205799,0.688757373761,-1.66206818367,2.14834009343,1.42123319998,1.68124294352,1.24175744779,0.0,-1.34568464617,-0.0414174812729,1.8871798643,2.11881096327,-1.65554876533,1.40014096414,-0.399601995244,0.0
1.165899,1.4308205799,0.688373878564,-1.66053420289,2.14795659824,1.42161669517,1.68239342911,1.24252443819,0.0,-1.34606814137,-0.0418009764699,1.8864128739,2.11842746807,-1.65478177493,1.40052445934,-0.399601995244,0.0
1.175927,1.4312040751,0.689140868958,-1.66130119328,2.14910708383,1.42161669517,1.68124294352,1.24252443819,0.0,-1.34606814137,-0.0418009764699,1.8871798643,2.11881096327,-1.65554876533,1.40129144973,-0.399601995244,0.0
1.185907,1.43158757029,0.68760688817,-1.66130119328,2.14757310304,1.42161669517,1.68124294352,1.24214094299,0.0,-1.34568464617,-0.0421844716668,1.8864128739,2.11919445846,-1.65554876533,1.39975746895,-0.400368985638,0.0
1.195911,1.43197106549,0.689524364154,-1.66091769808,2.14872358863,1.42161669517,1.68124294352,1.24252443819,0.0,-1.34568464617,-0.0421844716668,1.8864128739,2.11919445846,-1.65516527013,1.40090795454,-0.399985490441,0.0
1.205928,1.4312040751,0.689140868958,-1.66053420289,2.14795659824,1.42161669517,1.68124294352,1.24214094299,0.0,-1.34606814137,-0.0418009764699,1.8871798643,2.11842746807,-1.65554876533,1.40090795454,-0.400368985638,0.0
1.215925,1.42967009431,0.688757373761,-1.66168468848,2.14834009343,1.42200019037,1.68162643872,1.24214094299,0.0,-1.34530115098,-0.0418009764699,1.8867963691,2.11957795366,-1.65516527013,1.40052445934,-0.399985490441,0.0
1.225916,1.43158757029,0.688373878564,-1.66130119328,2.14795659824,1.42200019037,1.68200993392,1.24252443819,0.0,-1.34568464617,-0.0418009764699,1.8867963691,2.11957795366,-1.65593226052,1.40090795454,-0.399985490441,0.0
1.235960,1.4308205799,0.689140868958,-1.66091769808,2.14795659824,1.42200019037,1.68200993392,1.24214094299,0.0,-1.34530115098,-0.0418009764699,1.8864128739,2.11881096327,-1.65516527013,1.40014096414,-0.399601995244,0.0
1.246022,1.4308205799,0.688373878564,-1.66130119328,2.14834009343,1.42123319998,1.68200993392,1.24175744779,0.0,-1.34530115098,-0.0418009764699,1.8864128739,2.11957795366,-1.65516527013,1.39975746895,-0.399985490441,0.0
1.255930,1.4312040751,0.68760688817,-1.66130119328,2.14757310304,1.42123319998,1.68200993392,1.24175744779,0.0,-1.34568464617,-0.0418009764699,1.8867963691,2.11919445846,-1.65516527013,1.40090795454,-0.399601995244,0.0
1.265904,1.43197106549,0.689907859351,-1.66091769808,2.14795659824,1.42161669517,1.68162643872,1.24214094299,0.0,-1.34491765578,-0.0418009764699,1.8864128739,2.11996144886,-1.65516527013,1.40052445934,-0.399985490441,0.0
1.275940,1.43197106549,0.689140868958,-1.66168468848,2.14795659824,1.42200019037,1.68124294352,1.24252443819,0.0,-1.34568464617,-0.0421844716668,1.8864128739,2.11957795366,-1.65516527013,1.40052445934,-0.400368985638,0.0
1.285958,1.4312040751,0.689140868958,-1.66091769808,2.14872358863,1.42238368557,1.68200993392,1.24252443819,0.0,-1.34606814137,-0.040650490879,1.8867963691,2.11957795366,-1.65516527013,1.40090795454,-0.399601995244,0.0
1.295930,1.4304370847,0.689524364154,-1.66206818367,2.14795659824,1.42161669517,1.68162643872,1.24175744779,0.0,-1.34568464617,-0.0418009764699,1.8871798643,2.12072843925,-1.65593226052,1.39975746895,-0.400752480835,0.0
1.305933,1.4312040751,0.688757373761,-1.66130119328,2.14834009343,1.42200019037,1.68239342911,1.24175744779,0.0,-1.34568464617,-0.0421844716668,1.88564588351,2.11957795366,-1.65554876533,1.40052445934,-0.399218500047,0.0
1.315915,1.4308205799,0.689907859351,-1.66091769808,2.14834009343,1.42123319998,1.68162643872,1.24214094299,0.0,-1.34568464617,-0.0418009764699,1.8864128739,2.11957795366,-1.65554876533,1.40090795454,-0.399985490441,0.0
1.325939,1.43005358951,0.689907859351,-1.66168468848,2.14872358863,1.42238368557,1.68085944833,1.24290793338,0.0,-1.34606814137,-0.0414174812729,1.8867963691,2.11919445846,-1.65631575572,1.40090795454,-0.400368985638,0.0
1.335918,1.4312040751,0.688757373761,-1.66130119328,2.14872358863,1.42161669517,1.68200993392,1.24214094299,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11957795366,-1.65554876533,1.40052445934,-0.400368985638,0.0
1.345963,1.43158757029,0.688373878564,-1.66168468848,2.14795659824,1.42123319998,1.68200993392,1.24175744779,0.0,-1.34530115098,-0.0418009764699,1.8867963691,2.11957795366,-1.65554876533,1.40090795454,-0.399985490441,0.0
1.356066,1.43005358951,0.689907859351,-1.66091769808,2.14834009343,1.42161669517,1.68162643872,1.24214094299,0.0,-1.34606814137,-0.0418009764699,1.88756335949,2.11996144886,-1.65516527013,1.40014096414,-0.400368985638,0.0
1.365915,1.4308205799,0.688757373761,-1.66130119328,2.14834009343,1.42200019037,1.68162643872,1.24175744779,0.0,-1.34606814137,-0.0418009764699,1.8871798643,2.11957795366,-1.65516527013,1.40090795454,-0.399985490441,0.0
1.375900,1.4308205799,0.688373878564,-1.66130119328,2.14795659824,1.42123319998,1.68162643872,1.24214094299,0.0,-1.34568464617,-0.0418009764699,1.8864128739,2.11919445846,-1.65593226052,1.40090795454,-0.400368985638,0.0
1.385960,1.4312040751,0.688373878564,-1.66168468848,2.14834009343,1.42123319998,1.68124294352,1.24290793338,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11957795366,-1.65554876533,1.40129144973,-0.399985490441,0.0
1.396004,1.4312040751,0.689140868958,-1.66091769808,2.14872358863,1.42161669517,1.68200993392,1.24252443819,0.0,-1.34606814137,-0.0421844716668,1.8871798643,2.11881096327,-1.65593226052,1.40090795454,-0.400368985638,0.0
1.405955,1.4304370847,0.689140868958,-1.66130119328,2.14834009343,1.42161669517,1.68124294352,1.24214094299,0.0,-1.34530115098,-0.0414174812729,1.8871798643,2.11957795366,-1.65554876533,1.40014096414,-0.400752480835,0.0
1.415965,1.4304370847,0.689140868958,-1.66130119328,2.14757310304,1.42084970478,1.68162643872,1.24214094299,0.0,-1.34606814137,-0.0421844716668,1.8867963691,2.12034494405,-1.65478177493,1.40052445934,-0.399985490441,0.0
1.425893,1.4304370847,0.689524364154,-1.66130119328,2.14757310304,1.42123319998,1.68162643872,1.24290793338,0.0,-1.34568464617,-0.0414174812729,1.8867963691,2.11919445846,-1.65631575572,1.40014096414,-0.399985490441,0.0
1.435959,1.4304370847,0.689524364154,-1.66091769808,2.14795659824,1.42123319998,1.68162643872,1.24214094299,0.0,-1.34606814137,-0.0414174812729,1.8867963691,2.11919445846,-1.65554876533,1.40129144973,-0.399218500047,0.0
1.446142,1.43005358951,0.689140868958,-1.66168468848,2.14834009343,1.42200019037,1.68200993392,1.24214094299,0.0,-1.34568464617,-0.0414174812729,1.8871798643,2.11957795366,-1.65478177493,1.40014096414,-0.399601995244,0.0
1.455916,1.4312040751,0.689907859351,-1.66130119328,2.14795659824,1.42123319998,1.68124294352,1.24214094299,0.0,-1.34530115098,-0.0418009764699,1.8867963691,2.11919445846,-1.65593226052,1.40090795454,-0.400368985638,0.0
1.465965,1.4304370847,0.687990383367,-1.66091769808,2.14795659824,1.42084970478,1.68124294352,1.24214094299,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11881096327,-1.65631575572,1.40052445934,-0.399601995244,0.0
1.475942,1.4312040751,0.68760688817,-1.66168468848,2.14795659824,1.42123319998,1.68124294352,1.24252443819,0.0,-1.34530115098,-0.0418009764699,1.8867963691,2.11957795366,-1.65516527013,1.40052445934,-0.399985490441,0.0
1.485953,1.43158757029,0.688757373761,-1.66130119328,2.14872358863,1.42200019037,1.68162643872,1.24175744779,0.0,-1.34568464617,-0.0425679668638,1.8867963691,2.11957795366,-1.65478177493,1.40090795454,-0.399985490441,0.0
1.495944,1.43158757029,0.689140868958,-1.66206818367,2.14834009343,1.42200019037,1.68162643872,1.24252443819,0.0,-1.34530115098,-0.0418009764699,1.8864128739,2.11957795366,-1.65516527013,1.40052445934,-0.400368985638,0.0
1.505956,1.4312040751,0.689140868958,-1.66130119328,2.14795659824,1.42200019037,1.68162643872,1.24252443819,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11957795366,-1.65554876533,1.40052445934,-0.399985490441,0.0
1.515941,1.4308205799,0.689524364154,-1.66168468848,2.14872358863,1.42200019037,1.68162643872,1.24290793338,0.0,-1.34568464617,-0.0425679668638,1.8871798643,2.11919445846,-1.65516527013,1.40090795454,-0.399601995244,0.0
1.525931,1.4308205799,0.689140868958,-1.66091769808,2.14795659824,1.42084970478,1.68200993392,1.24214094299,0.0,-1.34491765578,-0.0421844716668,1.8867963691,2.11919445846,-1.65554876533,1.40052445934,-0.400368985638,0.0
1.535914,1.4308205799,0.688757373761,-1.66130119328,2.14795659824,1.42123319998,1.68200993392,1.24290793338,0.0,-1.34530115098,-0.0414174812729,1.8871798643,2.12111193445,-1.65554876533,1.40014096414,-0.400368985638,0.0
1.545924,1.4304370847,0.689140868958,-1.66130119328,2.14834009343,1.42123319998,1.68085944833,1.24214094299,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11957795366,-1.65516527013,1.40090795454,-0.399218500047,0.0
1.555921,1.4312040751,0.689140868958,-1.66130119328,2.14910708383,1.42200019037,1.68162643872,1.24175744779,0.0,-1.34606814137,-0.0418009764699,1.8871798643,2.11996144886,-1.65593226052,1.40052445934,-0.399985490441,0.0
1.566017,1.43158757029,0.689140868958,-1.66130119328,2.14834009343,1.42200019037,1.68009245793,1.24252443819,0.0,-1.34606814137,-0.0421844716668,1.8871798643,2.11957795366,-1.65554876533,1.40090795454,-0.399985490441,0.0
1.575908,1.4312040751,0.688373878564,-1.66168468848,2.14872358863,1.42200019037,1.68162643872,1.24252443819,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11957795366,-1.65593226052,1.40014096414,-0.399601995244,0.0
1.585958,1.43158757029,0.689524364154,-1.66091769808,2.14795659824,1.42084970478,1.68162643872,1.2413739526,0.0,-1.34606814137,-0.0414174812729,1.8864128739,2.11957795366,-1.65631575572,1.40014096414,-0.399601995244,0.0
1.595924,1.43158757029,0.688373878564,-1.66130119328,2.14834009343,1.42200019037,1.68085944833,1.24175744779,0.0,-1.34530115098,-0.0414174812729,1.8864128739,2.11957795366,-1.65554876533,1.40052445934,-0.399601995244,0.0
1.605917,1.4308205799,0.688757373761,-1.66130119328,2.14757310304,1.42046620958,1.68162643872,1.24252443819,0.0,-1.34530115098,-0.0418009764699,1.8871798643,2.11996144886,-1.65593226052,1.40052445934,-0.399601995244,0.0
1.615940,1.43158757029,0.689907859351,-1.66130119328,2.14757310304,1.42123319998,1.68162643872,1.24175744779,0.0,-1.34568464617,-0.0414174812729,1.8871798643,2.11957795366,-1.65593226052,1.39975746895,-0.400368985638,0.0
1.625963,1.43158757029,0.689140868958,-1.66130119328,2.14910708383,1.42200019037,1.68124294352,1.24214094299,0.0,-1.34568464617,-0.0414174812729,1.8871798643,2.11996144886,-1.65593226052,1.40090795454,-0.399985490441,0.0
1.635954,1.43158757029,0.689140868958,-1.66168468848,2.14872358863,1.42200019037,1.68200993392,1.24290793338,0.0,-1.34606814137,-0.0418009764699,1.8871798643,2.11957795366,-1.65478177493,1.40129144973,-0.399601995244,0.0
1.645909,1.4304370847,0.689524364154,-1.66130119328,2.14834009343,1.42161669517,1.68162643872,1.24252443819,0.0,-1.34645163657,-0.0418009764699,1.8871798643,2.11919445846,-1.65516527013,1.40052445934,-0.400368985638,0.0
1.655941,1.4308205799,0.688757373761,-1.66168468848,2.14834009343,1.42084970478,1.68124294352,1.24290793338,0.0,-1.34568464617,-0.0414174812729,1.8864128739,2.11996144886,-1.65593226052,1.40052445934,-0.399985490441,0.0
1.665951,1.4308205799,0.688757373761,-1.66168468848,2.14795659824,1.42161669517,1.68200993392,1.24214094299,0.0,-1.34530115098,-0.0421844716668,1.8871798643,2.11996144886,-1.65593226052,1.40052445934,-0.399985490441,0.0
1.675960,1.43158757029,0.689140868958,-1.66130119328,2.14795659824,1.42123319998,1.68124294352,1.24175744779,0.0,-1.34568464617,-0.0421844716668,1.8867963691,2.11957795366,-1.65593226052,1.39937397375,-0.399985490441,0.0
